Date,High,Low,Open,Close,Volume,Adj Close,mov_avg for 10 days,mov_avg for 20 days,mov_avg for 30 days,Daily Return,Subjectivity,Polarity,Compound,Negative,Neutral,Positive
2019-11-15,1334.8800048828125,1314.280029296875,1318.93994140625,1334.8699951171875,1782600,1334.8699951171875,1303.775,1282.9855041503906,1262.8433390299479,0.017850361335433274,0.41316970634660166,0.032489958897901114,-0.9995,0.145,0.751,0.104
2019-11-18,1335.529052734375,1317.5,1332.219970703125,1320.699951171875,1487400,1320.699951171875,1306.7079956054688,1286.7130004882813,1266.6106689453125,-0.010615298865915834,0.3865323416129871,0.021976702111110715,-0.9998,0.177,0.718,0.105
2019-11-19,1327.699951171875,1312.800048828125,1327.699951171875,1315.4599609375,1269200,1315.4599609375,1309.0509887695312,1290.34599609375,1270.8216674804687,-0.003967585695543896,0.3998075130887629,0.035778732263107293,-0.9999,0.162,0.749,0.089
2019-11-20,1315.0,1291.1500244140625,1311.739990234375,1303.050048828125,1308600,1303.050048828125,1310.1759887695312,1292.5419982910157,1274.179667154948,-0.00943389573068476,0.368761965080293,0.0392130538272017,-0.9998,0.158,0.747,0.095
2019-11-21,1312.5899658203125,1293.0,1301.47998046875,1301.3499755859375,995500,1301.3499755859375,1309.4249877929688,1294.5599975585938,1277.2689982096354,-0.0013046876009992214,0.37799183122813257,0.015463514795706568,-0.9999,0.169,0.74,0.091
2019-11-22,1308.72998046875,1291.4100341796875,1305.6199951171875,1295.3399658203125,1385700,1295.3399658203125,1307.8219848632812,1296.0704956054688,1279.9319986979167,-0.004618288606736187,0.38248166634360675,0.0361304274084125,-0.9998,0.163,0.733,0.104
2019-11-25,1311.31005859375,1298.1300048828125,1299.1800537109375,1306.68994140625,1036200,1306.68994140625,1308.5719848632812,1296.9049926757812,1282.9169962565104,0.008762159653392443,0.3595329008739605,0.03562955716101412,-0.9998,0.165,0.737,0.098
2019-11-26,1314.800048828125,1305.0899658203125,1309.8599853515625,1313.550048828125,1069700,1313.550048828125,1310.0469848632813,1299.4514953613282,1285.268330891927,0.005249988696241381,0.3751844282478085,0.038053688291364345,-0.9998,0.172,0.724,0.104
2019-11-27,1318.3599853515625,1309.6300048828125,1315.0,1312.989990234375,995600,1312.989990234375,1311.5459838867187,1302.0364929199218,1287.5799967447917,-0.00042637019750380034,0.3918394075060743,0.04212704784927007,-0.9998,0.155,0.748,0.097
2019-11-29,1310.2049560546875,1303.969970703125,1307.1199951171875,1304.9599609375,587000,1304.9599609375,1310.8959838867188,1304.2789916992188,1289.3096638997397,-0.006115834360200689,0.3528141303141301,0.03311435786435786,-0.9999,0.178,0.727,0.095
2019-12-02,1305.8299560546875,1281.0,1301.0,1289.9200439453125,1510900,1289.9200439453125,1306.4009887695313,1305.0879943847656,1290.790665690104,-0.011525194214681234,0.38188074291300084,0.04640982404692083,-0.9999,0.203,0.698,0.1
2019-12-03,1298.4610595703125,1279.0,1279.5699462890625,1295.280029296875,1143800,1295.280029296875,1303.8589965820313,1305.28349609375,1292.4283325195313,0.004155284954847849,0.38573459404445315,0.04746228536721494,-0.9999,0.167,0.733,0.1
2019-12-04,1325.800048828125,1304.8699951171875,1307.010009765625,1320.5400390625,1537500,1320.5400390625,1304.3670043945312,1306.7089965820312,1295.0196655273437,0.01950158204734853,0.3829260862594196,0.05989104745277585,-0.9999,0.172,0.746,0.082
2019-12-05,1329.3580322265625,1316.43994140625,1328.0,1328.1300048828125,1212700,1328.1300048828125,1306.875,1308.5254943847656,1297.3196655273437,0.005747622636039784,0.3391968254793535,0.06580380173316974,-0.9999,0.169,0.734,0.096
2019-12-06,1344.0,1333.43994140625,1333.43994140625,1340.6199951171875,1314800,1340.6199951171875,1310.802001953125,1310.1134948730469,1299.9739990234375,0.009404192502583397,0.37818106312292366,0.07806432262827614,-0.9996,0.155,0.726,0.118
2019-12-09,1359.449951171875,1337.8399658203125,1338.0400390625,1343.56005859375,1354300,1343.56005859375,1315.6240112304688,1311.722998046875,1302.5883341471354,0.002193062528733636,0.3811812209143171,0.04254373937647962,-0.9999,0.195,0.703,0.102
2019-12-10,1349.9749755859375,1336.0400390625,1341.5,1344.6600341796875,1094100,1344.6600341796875,1319.4210205078125,1313.9965026855468,1304.4103352864583,0.0008187022075432093,0.3403620867150281,0.026009531862473022,-0.9999,0.196,0.716,0.088
2019-12-11,1351.199951171875,1342.6700439453125,1350.8399658203125,1345.02001953125,850400,1345.02001953125,1322.568017578125,1316.3075012207032,1307.157002766927,0.0002677147698393334,0.3943506493506496,0.06266705091417744,-0.9999,0.166,0.746,0.088
2019-12-12,1355.7750244140625,1340.5,1345.93994140625,1350.27001953125,1281000,1350.27001953125,1326.2960205078125,1318.9210021972656,1310.1230021158854,0.0039032876267741656,0.34443825265643463,0.0455237701692247,-0.9999,0.179,0.719,0.102
2019-12-13,1353.093017578125,1343.8699951171875,1347.949951171875,1347.8299560546875,1549600,1347.8299560546875,1330.5830200195312,1320.739501953125,1313.047001139323,-0.0018070929823426063,0.3714683948863635,0.04867796266233766,-0.9998,0.17,0.724,0.106
2019-12-16,1364.6800537109375,1352.6700439453125,1356.5,1361.1700439453125,1397300,1361.1700439453125,1337.7080200195312,1322.0545043945312,1315.961336263021,0.00989745615216453,0.36986444927621404,0.013117274881980745,-0.9999,0.202,0.71,0.087
2019-12-17,1365.0,1351.322998046875,1362.8900146484375,1355.1199951171875,1854000,1355.1199951171875,1343.6920166015625,1323.7755065917968,1318.086336263021,-0.004444741386307016,0.34535448308753397,0.01663496343581089,-0.9999,0.2,0.716,0.084
2019-12-18,1360.469970703125,1351.0,1356.5999755859375,1352.6199951171875,1522600,1352.6199951171875,1346.9000122070313,1325.6335083007812,1320.1060017903646,-0.0018448550748333403,0.3846902004044862,0.027098118526689956,-0.9999,0.178,0.727,0.095
2019-12-19,1358.0999755859375,1348.9849853515625,1351.8199462890625,1356.0400390625,1469900,1356.0400390625,1349.691015625,1328.2830078125,1322.247334798177,0.0025284588115350726,0.3643921294629798,0.024883844225949494,-0.9999,0.18,0.724,0.096
2019-12-20,1363.6400146484375,1349.0,1363.3499755859375,1349.5899658203125,3315000,1349.5899658203125,1350.5880126953125,1330.6950073242188,1323.605000813802,-0.004756550733300391,0.35367310560587895,0.038814116555713186,-0.9999,0.176,0.731,0.093
2019-12-23,1359.800048828125,1346.510009765625,1355.8699951171875,1348.8399658203125,883100,1348.8399658203125,1351.1160034179688,1333.3700073242187,1324.8539998372396,-0.0005557243451673743,0.395280012276281,0.02204623527384725,-0.9996,0.166,0.723,0.111
2019-12-24,1350.260009765625,1342.780029296875,1348.5,1343.56005859375,347500,1343.56005859375,1351.006005859375,1335.2135131835937,1326.3330037434896,-0.003914405978734048,0.3932865036198368,0.027962468601357475,-0.9998,0.178,0.714,0.108
2019-12-26,1361.3270263671875,1344.469970703125,1346.1700439453125,1360.4000244140625,667500,1360.4000244140625,1352.5440063476562,1337.5560119628906,1328.386336263021,0.012533839267251157,0.37623220488979253,0.03276434330909039,-0.9999,0.175,0.736,0.089
2019-12-27,1364.530029296875,1349.31005859375,1362.989990234375,1351.8900146484375,1038400,1351.8900146484375,1352.706005859375,1339.5010131835938,1330.1826700846354,-0.006255520150619143,0.33370061276751406,0.009321027173139845,-0.9999,0.213,0.7,0.087
2019-12-30,1353.0,1334.02001953125,1350.0,1336.1400146484375,1050900,1336.1400146484375,1351.53701171875,1341.0600158691407,1331.0053385416666,-0.011650356041793652,0.40022054910759175,0.050237340179200646,-0.9999,0.194,0.714,0.092
2019-12-31,1338.0,1329.0849609375,1330.1099853515625,1337.02001953125,961800,1337.02001953125,1349.1220092773438,1343.4150146484376,1331.0770060221355,0.0006586172655296263,0.3682877295118672,0.01800462755635169,-0.9999,0.197,0.709,0.095
2020-01-02,1368.1400146484375,1341.550048828125,1341.550048828125,1367.3699951171875,1406600,1367.3699951171875,1350.3470092773437,1347.019512939453,1332.632674153646,0.022699716640427026,0.4089698502087883,0.07183503811822405,-0.9998,0.171,0.729,0.101
2020-01-03,1372.5,1345.5439453125,1347.8599853515625,1360.6600341796875,1186400,1360.6600341796875,1351.1510131835937,1349.0255126953125,1334.1393432617188,-0.0049072021190028625,0.3979433118322008,0.05946234835123728,-0.998,0.132,0.753,0.116
2020-01-06,1396.5,1350.0,1350.0,1394.2099609375,1732300,1394.2099609375,1354.9680053710938,1352.3295104980468,1337.1780069986978,0.02465709722858067,0.3736192182966377,0.019973971667520046,-0.9999,0.185,0.723,0.092
2020-01-07,1402.989990234375,1390.3800048828125,1397.93994140625,1393.3399658203125,1502700,1393.3399658203125,1359.3430053710938,1354.965509033203,1340.2443400065104,-0.0006240058108626378,0.37039336763865055,0.03307351139426609,-1.0,0.208,0.711,0.081
2020-01-08,1411.5799560546875,1390.8399658203125,1392.0799560546875,1404.3199462890625,1528000,1404.3199462890625,1364.8910034179687,1358.0035034179687,1343.8770060221354,0.0078803312458533,0.38923780339510666,0.03863158065405261,-0.9999,0.173,0.735,0.092
2020-01-09,1427.3299560546875,1410.27001953125,1420.5699462890625,1419.8299560546875,1500900,1419.8299560546875,1372.5179931640625,1361.7619995117188,1347.64833984375,0.011044498660444546,0.3643440207591152,0.059516866781017745,-0.9998,0.168,0.738,0.094
2020-01-10,1434.928955078125,1418.3499755859375,1427.56005859375,1429.72998046875,1820700,1429.72998046875,1379.4509887695312,1365.9974975585938,1351.5210042317708,0.006972683152545844,0.37823764470823346,0.051664462987992404,-0.9999,0.155,0.762,0.082
2020-01-13,1440.52001953125,1426.02001953125,1436.1300048828125,1439.22998046875,1652300,1439.22998046875,1388.1849853515625,1370.4454956054688,1355.72900390625,0.006644611311070969,0.36073625046451163,0.07950008325008331,-0.9998,0.175,0.72,0.105
2020-01-14,1441.800048828125,1428.3699951171875,1439.010009765625,1430.8800048828125,1558900,1430.8800048828125,1397.658984375,1374.597998046875,1359.926338704427,-0.005801696531653633,0.40474124215503554,0.06723582292547813,-0.9999,0.174,0.739,0.087
2020-01-15,1441.39501953125,1430.2099609375,1430.2099609375,1439.199951171875,1282700,1439.199951171875,1407.8769775390624,1378.499493408203,1364.9023356119792,0.005814566043742975,0.3949420511080959,0.06409501464538783,-0.9998,0.172,0.722,0.106
2020-01-16,1451.989990234375,1440.9200439453125,1447.43994140625,1451.699951171875,1173700,1451.699951171875,1416.3099731445313,1383.3284912109375,1370.1163330078125,0.008685381061763975,0.3847686301793447,0.033210265924551646,-0.9999,0.188,0.72,0.092
2020-01-17,1481.2950439453125,1458.219970703125,1462.9100341796875,1480.3900146484375,2396200,1480.3900146484375,1428.2829711914062,1389.7169921875,1375.4446655273437,0.019763080830444757,0.3849679362925632,0.0010805146346191089,-0.9999,0.192,0.714,0.094
2020-01-21,1491.8499755859375,1471.199951171875,1479.1199951171875,1484.4000244140625,2036700,1484.4000244140625,1437.3019775390626,1396.134991455078,1380.6536661783855,0.0027087522382249762,0.36594928693353895,0.04611953335378532,-0.9998,0.163,0.739,0.099
2020-01-22,1503.2139892578125,1484.9300537109375,1491.0,1485.949951171875,1610800,1485.949951171875,1446.5629760742188,1402.9529907226563,1385.497998046875,0.0010441435814609878,0.3441864394396041,1.575428790618527e-05,-0.9999,0.18,0.735,0.085
2020-01-23,1495.52001953125,1482.0999755859375,1487.6400146484375,1486.6500244140625,1351200,1486.6500244140625,1454.7959838867187,1409.8434936523438,1390.2676635742187,0.00047112841292906715,0.34885567262925743,0.06941701380380627,-0.9995,0.151,0.732,0.117
2020-01-24,1495.4949951171875,1465.25,1493.5899658203125,1466.7099609375,1784600,1466.7099609375,1459.483984375,1416.0009887695312,1394.3359944661458,-0.013412748897926763,0.39891530893349103,0.05554907516725702,-0.9998,0.166,0.73,0.104
2020-01-27,1438.0699462890625,1421.199951171875,1431.0,1433.9000244140625,1755200,1433.9000244140625,1459.9009887695313,1419.6759887695312,1397.2986612955729,-0.022369750937305866,0.41795878364060174,0.09982305573214666,-0.9981,0.136,0.749,0.115
2020-01-28,1456.0,1432.469970703125,1443.0,1452.56005859375,1577400,1452.56005859375,1461.2339965820313,1424.709490966797,1400.7083292643229,0.01301348341026265,0.3597120082059841,0.05358316382412767,-0.9999,0.173,0.735,0.093
2020-01-29,1465.4300537109375,1446.739990234375,1458.800048828125,1458.6300048828125,1077700,1458.6300048828125,1464.0089965820312,1430.8339904785157,1404.4016642252604,0.004178791956415795,0.3481004518595761,0.040878953771289576,-0.9998,0.165,0.738,0.097
2020-01-30,1457.280029296875,1436.4000244140625,1439.9599609375,1455.8399658203125,1339400,1455.8399658203125,1465.672998046875,1436.7749877929687,1407.5573282877604,-0.00191278052224364,0.36145116268067085,0.04277700896553356,-0.9999,0.162,0.753,0.086
2020-01-31,1470.1300048828125,1428.530029296875,1468.9000244140625,1434.22998046875,2417200,1434.22998046875,1463.9260009765626,1440.117987060547,1410.1943277994792,-0.014843654425564567,0.3766270295997188,0.02782649423405726,-0.9999,0.194,0.716,0.09
2020-02-03,1490.0,1458.989990234375,1462.0,1485.93994140625,3036800,1485.93994140625,1464.4809936523438,1446.381982421875,1414.6383260091145,0.036054162611075524,0.40308772859793285,0.09798679211944522,-0.9973,0.141,0.731,0.128
2020-02-04,1469.5,1426.300048828125,1457.0699462890625,1447.0699462890625,3933000,1447.0699462890625,1460.7479858398438,1449.0249816894532,1417.67265625,-0.02615852366173166,0.36843406250813676,0.037947107761922574,-0.9999,0.193,0.715,0.091
2020-02-05,1463.8399658203125,1430.56005859375,1462.4200439453125,1448.22998046875,1986200,1448.22998046875,1456.9759887695313,1451.769482421875,1420.9606567382812,0.0008016434745690137,0.34207567111000564,0.05703651856012372,-0.9999,0.171,0.743,0.086
2020-02-06,1482.0,1449.5699462890625,1450.3299560546875,1476.22998046875,1679400,1476.22998046875,1455.933984375,1455.3649841308593,1425.2069905598958,0.019333945835686484,0.4025521051529118,0.0673752065586743,-0.9999,0.171,0.739,0.09
2020-02-07,1485.8399658203125,1466.3499755859375,1467.300048828125,1479.22998046875,1172300,1479.22998046875,1457.185986328125,1458.3349853515624,1429.7293212890625,0.0020322036807891575,0.3862581282037349,0.08484697543274952,-0.9999,0.176,0.728,0.096
2020-02-10,1509.5,1474.3199462890625,1474.3199462890625,1508.6800537109375,1419900,1508.6800537109375,1464.6639892578125,1462.282489013672,1434.6719889322917,0.019909056489549437,0.38027404329987347,0.01969652733490373,-0.9999,0.183,0.715,0.101
2020-02-11,1529.6300048828125,1505.637939453125,1511.81005859375,1508.7900390625,1344600,1508.7900390625,1470.2869873046875,1465.7604919433593,1439.9019897460937,7.290170721874212e-05,0.33570194064490627,0.024245304758612713,-0.9999,0.176,0.738,0.086
2020-02-12,1520.6949462890625,1508.1099853515625,1514.47998046875,1518.27001953125,1167600,1518.27001953125,1476.2509887695312,1470.1299926757813,1445.972989908854,0.0062831674542604965,0.37096882776016626,0.07685885855177195,-0.9999,0.176,0.726,0.098
2020-02-13,1527.1800537109375,1504.5999755859375,1512.68994140625,1514.6600341796875,929500,1514.6600341796875,1482.1329956054688,1473.9029968261718,1451.8943237304688,-0.002377696526390638,0.3816848081133794,0.050408731123016824,-0.9999,0.178,0.725,0.097
2020-02-14,1520.739990234375,1507.3399658203125,1515.5999755859375,1520.739990234375,1197800,1520.739990234375,1490.7839965820312,1477.354998779297,1457.0066569010417,0.004014073070846003,0.36162618094693577,0.08087490811075719,-0.9999,0.178,0.714,0.108
2020-02-18,1531.6300048828125,1512.5899658203125,1515.0,1519.6700439453125,1120700,1519.6700439453125,1494.1570068359374,1479.3190002441406,1462.306990559896,-0.0007035695095369832,0.35448275724275724,0.08425718614718623,-0.9999,0.169,0.74,0.091
2020-02-19,1532.10595703125,1521.4000244140625,1525.0699462890625,1526.68994140625,949300,1526.68994140625,1502.1190063476563,1481.43349609375,1466.722989908854,0.004619356345745063,0.34228395061728417,0.03091808739956886,-0.9999,0.193,0.721,0.086
2020-02-20,1529.6400146484375,1506.8199462890625,1522.0,1518.1500244140625,1096600,1518.1500244140625,1509.1110107421875,1483.0434997558593,1470.8833251953124,-0.0055937468116946665,0.37052610980655265,0.06046021629047461,-0.9998,0.16,0.751,0.09
2020-02-21,1512.2149658203125,1480.43994140625,1508.030029296875,1485.1099853515625,1731700,1485.1099853515625,1509.9990112304688,1482.9664978027345,1473.576326497396,-0.02176335574954258,0.3704549995459086,0.0475697606866438,-0.9999,0.165,0.739,0.096
2020-02-24,1436.969970703125,1411.3900146484375,1426.1099853515625,1421.5899658203125,2867100,1421.5899658203125,1504.235009765625,1480.710498046875,1473.6349934895834,-0.04277125610748167,0.3853888765555434,0.042454411843300746,-0.9999,0.187,0.718,0.095
2020-02-25,1438.1400146484375,1382.4000244140625,1433.0,1388.449951171875,2478300,1388.449951171875,1492.2119995117187,1478.4379943847657,1472.2589925130208,-0.02331193624408734,0.38270046241637135,0.03358536665354847,-0.9999,0.181,0.721,0.098
2020-02-26,1415.699951171875,1379.0,1396.1400146484375,1393.1800537109375,2202400,1393.1800537109375,1480.6510009765625,1475.468994140625,1470.723994954427,0.0034067504810455507,0.39109163892760734,0.03303359354742753,-0.9998,0.166,0.737,0.097
2020-02-27,1371.7039794921875,1317.1700439453125,1362.06005859375,1318.0899658203125,2978300,1318.0899658203125,1460.6329956054688,1468.4419921875,1466.9643269856772,-0.053898336895228716,0.3833683998200128,0.0444251527047226,-0.9999,0.189,0.712,0.099
2020-02-28,1341.1400146484375,1271.0,1277.5,1339.3299560546875,3789100,1339.3299560546875,1443.0999877929687,1462.6164916992188,1463.6353271484375,0.016114218896398524,0.3630954133585711,0.042347170373486176,-0.9998,0.175,0.709,0.116
2020-03-02,1390.8699951171875,1326.81494140625,1351.6099853515625,1389.1099853515625,2431500,1389.1099853515625,1429.9369873046876,1460.3604919433594,1461.5489949544271,0.037167860743975156,0.38910209739755214,0.04384715558011011,-0.9998,0.171,0.724,0.104
2020-03-03,1410.1500244140625,1332.0,1399.4200439453125,1341.3900146484375,2402300,1341.3900146484375,1412.108984375,1453.1329956054688,1456.9156616210937,-0.03435291028524845,0.38371760872715077,0.02716902902017405,-0.9999,0.188,0.726,0.086
2020-03-04,1388.0899658203125,1343.1099853515625,1359.22998046875,1386.52001953125,1913300,1386.52001953125,1398.0919921875,1450.1054992675781,1453.6529947916667,0.03364420816464819,0.35741897741897727,0.02192903942903943,-0.9999,0.186,0.727,0.086
2020-03-05,1358.9100341796875,1305.0999755859375,1350.199951171875,1319.0400390625,2561300,1319.0400390625,1378.1809936523437,1443.6460021972657,1448.0893310546876,-0.048668594407719645,0.4211708124820011,0.11328580510398693,-0.9997,0.164,0.724,0.112
2020-03-06,1306.219970703125,1261.050048828125,1277.06005859375,1298.4100341796875,2660600,1298.4100341796875,1359.5109985351562,1434.7550048828125,1441.8146647135416,-0.015640165781074522,0.3654942279942283,0.008914184360612927,-0.9999,0.189,0.727,0.084
2020-03-09,1254.760009765625,1200.0,1205.300048828125,1215.56005859375,3365400,1215.56005859375,1338.9080078125,1421.5715087890626,1433.4430013020833,-0.06380879183383747,0.3969353698664042,0.05638766937617513,-0.9998,0.169,0.723,0.108
2020-03-10,1281.1500244140625,1218.77001953125,1260.0,1280.3900146484375,2611400,1280.3900146484375,1328.1020141601562,1410.1570068359374,1428.3260009765625,0.05333340429899258,0.3821685906685906,0.043410881299770186,-0.9996,0.168,0.704,0.129
2020-03-11,1260.9599609375,1196.0699462890625,1249.699951171875,1215.4100341796875,2608500,1215.4100341796875,1310.3250122070312,1395.4880065917969,1420.4210001627605,-0.05075014622524365,0.3902872582480089,0.04859769070519926,-0.9999,0.189,0.714,0.097
2020-03-12,1193.8699951171875,1113.300048828125,1126.0,1114.9100341796875,4226700,1114.9100341796875,1290.0070190429688,1375.3200073242188,1408.9636678059896,-0.08268814406146496,0.4079793339440644,0.013624822618598546,-0.9999,0.205,0.709,0.086
2020-03-13,1219.760009765625,1117.1429443359375,1179.0,1219.72998046875,3700100,1219.72998046875,1278.047021484375,1360.573504638672,1401.0933349609375,0.09401650633289482,0.36384096459096493,0.020760822510822504,-0.9999,0.196,0.706,0.098
2020-03-16,1152.2669677734375,1074.43994140625,1096.0,1084.3299560546875,4252400,1084.3299560546875,1247.5690185546875,1338.7530029296875,1389.430000813802,-0.11100819573363885,0.333746184944532,0.008614897499195024,-1.0,0.205,0.727,0.068
2020-03-17,1130.8599853515625,1056.010009765625,1093.1099853515625,1119.800048828125,3861500,1119.800048828125,1225.4100219726563,1318.759503173828,1377.2253377278646,0.03271153081714595,0.3604188475342325,0.034911735937376974,-0.9999,0.208,0.716,0.076
2020-03-18,1106.5,1037.280029296875,1056.510009765625,1096.800048828125,4233400,1096.800048828125,1196.4380249023438,1297.2650085449218,1365.5496744791667,-0.020539381136899904,0.37069811820832227,0.04881118767853461,-0.9999,0.181,0.746,0.073
2020-03-19,1157.969970703125,1060.1080322265625,1093.050048828125,1115.2900390625,3651100,1115.2900390625,1176.0630249023438,1277.1220092773438,1354.4516764322916,0.016858123095572886,0.35332716349071475,0.021910527167536508,-0.9999,0.176,0.758,0.066
2020-03-20,1143.989990234375,1065.489990234375,1135.719970703125,1072.3199462890625,3601800,1072.3199462890625,1153.4540161132813,1256.4825073242187,1340.9880086263022,-0.038528177665387964,0.3636881471317267,0.015113601271188822,-0.9999,0.179,0.752,0.069
2020-03-23,1071.3199462890625,1013.5360107421875,1061.3199462890625,1056.6199951171875,4044100,1056.6199951171875,1137.560009765625,1238.2340087890625,1326.9010091145833,-0.014641107093276817,0.39192124601377265,0.07234103875562953,-0.9996,0.152,0.751,0.097
2020-03-24,1135.0,1090.6199951171875,1103.77001953125,1134.4599609375,3344500,1134.4599609375,1122.9670043945312,1225.5345092773437,1314.4270060221354,0.07366883664895951,0.3592213976499694,0.03076520305091734,-0.9998,0.163,0.752,0.085
2020-03-25,1148.9000244140625,1086.010009765625,1126.469970703125,1102.489990234375,4081500,1102.489990234375,1111.675,1211.0000061035157,1300.883671061198,-0.028180783636211792,0.38023870795870796,0.07393898656898656,-0.999,0.143,0.747,0.111
2020-03-26,1169.969970703125,1093.530029296875,1111.800048828125,1161.75,3571700,1161.75,1116.3589965820313,1203.1830078125,1288.9996704101563,0.05375106376523853,0.3795462037962038,0.06490309690309688,-0.9996,0.158,0.741,0.101
2020-03-27,1150.6700439453125,1105.9100341796875,1125.6700439453125,1110.7099609375,3208500,1110.7099609375,1105.4569946289062,1191.7520080566405,1275.53466796875,-0.043933754303851935,0.38301158267450397,0.0803860943467685,-0.9995,0.148,0.749,0.103
2020-03-30,1151.6300048828125,1096.47998046875,1125.0400390625,1146.8199462890625,2574100,1146.8199462890625,1111.7059936523438,1179.6375061035155,1263.0706665039063,0.0325107243308449,0.3636852869352872,0.06140850815850817,-0.9992,0.13,0.781,0.089
2020-03-31,1175.31005859375,1138.1400146484375,1147.300048828125,1162.81005859375,2486400,1162.81005859375,1116.0069946289063,1170.7085083007812,1251.1753336588542,0.013943001563958779,0.3588877156598675,0.032578901408015344,-0.9998,0.166,0.748,0.086
2020-04-01,1129.68994140625,1097.449951171875,1122.0,1105.6199951171875,2344200,1105.6199951171875,1116.8889892578125,1156.663507080078,1237.139668782552,-0.04918263567974768,0.408808029369005,0.028823566677225222,-0.999,0.131,0.77,0.1
2020-04-02,1126.8599853515625,1096.4000244140625,1098.260009765625,1120.8399658203125,1964900,1120.8399658203125,1117.4439819335937,1146.7535034179687,1223.8960001627604,0.013766005291458105,0.3936116573715,0.061412135545993785,-0.998,0.134,0.758,0.108
2020-04-03,1123.5400390625,1079.81005859375,1119.0150146484375,1097.8800048828125,2313400,1097.8800048828125,1119.9999877929688,1136.727001953125,1210.9883341471354,-0.020484602296186205,0.39092427880243,0.043739662531679324,-0.9995,0.145,0.757,0.099
2020-04-06,1194.6600341796875,1130.93994140625,1138.0,1186.9200439453125,2664700,1186.9200439453125,1133.0299926757812,1135.2950012207032,1203.1660034179688,0.08110179497440084,0.43225835233468846,0.07456003601995968,-0.9991,0.141,0.755,0.104
2020-04-07,1225.0,1182.22998046875,1221.0,1186.510009765625,2387300,1186.510009765625,1138.2349975585937,1130.6010009765625,1196.4346720377605,-0.0003454606582634634,0.4304874997136902,0.04532991479420054,-0.9994,0.155,0.734,0.111
2020-04-08,1219.0699462890625,1188.1600341796875,1206.5,1210.280029296875,1975100,1210.280029296875,1149.0140014648437,1130.344500732422,1190.3380045572917,0.02003356005057677,0.3831694215537008,0.06009136908700225,-0.9996,0.146,0.763,0.091
2020-04-09,1225.5699462890625,1196.7349853515625,1224.0799560546875,1211.449951171875,2175400,1211.449951171875,1153.9839965820313,1135.1714965820313,1186.7833374023437,0.0009666538707406858,0.38940164952613077,0.05365776915569446,-0.9989,0.134,0.761,0.105
2020-04-13,1220.510009765625,1187.5980224609375,1209.1800537109375,1217.56005859375,1739800,1217.56005859375,1164.6690063476562,1135.0630004882812,1182.7243408203126,0.005043631737295051,0.38905997280098004,0.0501814911706998,-0.9994,0.15,0.742,0.108
2020-04-14,1282.0699462890625,1236.9300537109375,1245.0899658203125,1269.22998046875,2470400,1269.22998046875,1176.910009765625,1144.3080017089844,1178.728340657552,0.04243726747629806,0.3667235326510945,0.05372017264243409,-0.9988,0.145,0.741,0.114
2020-04-15,1280.4599609375,1240.4000244140625,1245.6099853515625,1262.469970703125,1671700,1262.469970703125,1186.8760009765624,1151.4414978027344,1176.0976725260416,-0.005326071610070593,0.398346342209979,0.05311025569548296,-0.9992,0.134,0.768,0.098
2020-04-16,1279.0,1242.6199951171875,1274.0999755859375,1263.469970703125,2518100,1263.469970703125,1202.6609985351563,1159.7749938964844,1171.996004231771,0.0007920980484337203,0.38513051866984466,0.05536897871167536,-0.9993,0.142,0.754,0.105
2020-04-17,1294.4300537109375,1271.22998046875,1284.8499755859375,1283.25,1949000,1283.25,1218.902001953125,1168.1729919433594,1170.8030029296874,0.015655322053968135,0.38321322025025717,0.04080973895788711,-0.9998,0.16,0.755,0.085
2020-04-20,1281.5999755859375,1261.3699951171875,1271.0,1266.6099853515625,1695500,1266.6099853515625,1235.775,1177.8874938964843,1169.7430013020833,-0.012967087199249994,0.3864551199716033,0.06555303162446019,-0.999,0.142,0.746,0.111
2020-04-21,1254.27001953125,1209.7099609375,1247.0,1216.3399658203125,2153000,1216.3399658203125,1238.7169921875,1185.8734924316407,1169.7689982096354,-0.039688633527783956,0.365256708762685,0.04474876827466469,-0.9989,0.141,0.747,0.112
2020-04-22,1285.613037109375,1242.0,1245.5400390625,1263.2099609375,2092400,1263.2099609375,1246.3869873046874,1192.3109924316407,1169.1963297526042,0.038533630756412585,0.4001479682782201,0.062735670025586,-0.9995,0.142,0.764,0.093
2020-04-23,1293.31005859375,1265.6700439453125,1271.550048828125,1276.31005859375,1566200,1276.31005859375,1252.989990234375,1201.0019958496093,1171.2263305664062,0.01037048318280176,0.375357228750086,0.03638390709819281,-0.9995,0.141,0.762,0.097
2020-04-24,1280.4000244140625,1249.449951171875,1261.1700439453125,1279.31005859375,1639600,1279.31005859375,1259.7760009765625,1206.8799987792968,1176.7063313802084,0.0023505260181881926,0.41654637852266285,0.048014104911338104,-0.9982,0.126,0.774,0.1
2020-04-27,1296.1500244140625,1269.0,1296.0,1275.8800048828125,1600600,1275.8800048828125,1265.6079956054687,1215.1385009765625,1178.577998860677,-0.0026811746596504538,0.4020587995963937,0.05424273616942788,-0.9992,0.126,0.783,0.091
2020-04-28,1288.050048828125,1232.199951171875,1287.9300537109375,1233.6700439453125,2951300,1233.6700439453125,1262.052001953125,1219.481005859375,1183.5560017903647,-0.0330830178198277,0.40300730750730734,0.06147392627948186,-0.9978,0.125,0.772,0.103
